Ticker,Exp_Return_15D,Volatility_Risk,Sharpe_Score,Kelly_Raw,Suggested_Weight
1319,0.011635,0.00854326651725085,0.494189141155543,159.4086954219247,0.2
6005,0.01022,0.005917007668204399,0.4887596177255987,292.005215111492,0.2
00896,0.011154,0.007994395389506392,0.48508232618187314,174.52843664029118,0.2
3138,0.01102,0.0077424195447020104,0.4844183654896756,183.78237720465367,0.2
2332,0.01166,0.009329138163682756,0.47916678204212004,133.9461940238244,0.2
2049,0.011894,0.009850399481101899,0.4786331939357357,122.58250774376708,0.2
2413,0.01251,0.011281931489360075,0.47607638868990343,98.3030529146098,0.2
6461,0.010086,0.006232145577534007,0.4750372275604912,259.6846922358052,0.2
00735,0.01074,0.008037223426642698,0.4662969708222993,166.29555681654944,0.2
6125,0.00969,0.005798390829418915,0.4658692652790297,288.18994563359826,0.2
1903,0.00942,0.005242787287861711,0.46546466709867046,342.79348227973446,0.2
6645,0.00966,0.005824853178324415,0.46381184029743333,284.6779393016839,0.2
6741,0.01022,0.007067085384266716,0.4632867682273991,204.69828077956885,0.2
00910,0.012505,0.012169915785806637,0.46023615734764434,84.42943467499225,0.2
6156,0.00906,0.005093653453046402,0.45107380418919524,349.33952514911755,0.2
2429,0.00954,0.006230660561499408,0.4491967235987391,245.65856043833722,0.2
4540,0.0112,0.009947256151065344,0.44894521081015637,113.19038214344069,0.2
00935,0.010956,0.009747080707331091,0.44271123032420723,115.31754534721881,0.2
2634,0.01161,0.011375973426942479,0.4402468219315523,89.72791749995883,0.2
1324,0.01055,0.008987532287119087,0.4398723682962882,130.62651087170875,0.2
6906,0.01045,0.008791257954602201,0.43933240216878083,135.24106873626826,0.2
1721,0.008835,0.005167836384851467,0.4380657745628854,330.8118990986948,0.2
2646,0.009224,0.0061365707274921,0.4363970914299631,244.94291751675865,0.2
6733,0.00895,0.00597448682195753,0.4266745528089646,250.71878283504986,0.2
2385,0.009026,0.006306625062671537,0.42360409984785624,226.92418983361463,0.2
009816,0.00909,0.006557547174352219,0.4215047664388003,211.3094833155592,0.2
3362,0.009834,0.008483028965900835,0.4187828395162053,136.65989767283156,0.2
2612,0.00886,0.006201554363057929,0.4177866820092755,230.31444823576308,0.2
009803,0.00953,0.00782225974919943,0.41753594404101535,155.7356520839068,0.2
6415,0.00999,0.009187907828073518,0.4128871960482276,118.30319146507479,0.2
6175,0.00827,0.005169007175536025,0.4100481297813413,309.53166641669173,0.2
3587,0.01465,0.020855125753651595,0.40854514360497424,33.67950319076206,0.2
0058,0.008575,0.006023207876336304,0.40790347046786823,236.37453138266903,0.2
00946,0.00813,0.005382875705111116,0.39900820119670954,280.6845932786623,0.2
1560,0.00875,0.006951349965192267,0.39865044934456734,181.09863814469676,0.2
3686,0.00908,0.007839528994103055,0.3975116778691717,147.72605280575812,0.2
6261,0.010864,0.012350008377824477,0.3972305113189214,71.23042877359777,0.2
6829,0.008575,0.006600201782753263,0.39700737703163874,196.85296420736645,0.2
1808,0.008514,0.006489304119829783,0.39621591510811766,202.18922742675156,0.2
5475,0.015076,0.023123914978771712,0.39543902041919077,28.193843593729483,0.2
8064,0.01859,0.032399281243345096,0.39209887978489927,17.705027518928283,0.2
2705,0.00799,0.005436536761427694,0.390867404172678,270.2664252128497,0.2
2630,0.008224,0.00622074697686602,0.38756822809552827,212.53172160092822,0.2
6535,0.00952,0.00961903358951221,0.38675297063879,102.90625570889081,0.2
8039,0.0081,0.006025797167314858,0.38535599519541236,223.14418435547725,0.2
4714,0.00812,0.006135403672842119,0.3840795239544341,215.64799156771534,0.2
3528,0.0083,0.006639350603872688,0.3835965968643463,188.30756303873872,0.2
3131,0.01467,0.02330609911990636,0.38300234220324375,27.010347998793076,0.2
00985A,0.00826,0.006599188300586887,0.3825437401793122,189.73064757824608,0.2
4749,0.009094,0.008954116804064785,0.37965241447377407,113.42814205738645,0.2
00909,0.00785,0.00569289790746309,0.37938847462369396,242.23598379162007,0.2
6227,0.008156,0.006561980005346966,0.3782501770191679,189.4078496037158,0.2
2328,0.00775,0.005500044008367313,0.37811942455275493,256.24267101541375,0.2
6191,0.00905,0.00896644116816673,0.3775471648281707,112.54716405332384,0.2
3056,0.00811,0.006583853461302308,0.3757459899947547,187.09536387484766,0.2
1907,0.009514,0.010359658489653045,0.3751570623220531,88.64732792248903,0.2
1301,0.00897,0.009177643805926354,0.3710935623326029,106.52094213353148,0.2
6937,0.011215,0.015318969612672937,0.3699073584693884,47.79124001574631,0.2
4541,0.00913,0.009691721665660999,0.3698561557417335,97.2259863303497,0.2
8422,0.00995,0.011918649452476162,0.3695850524118641,70.03474824829884,0.2
1590,0.0106,0.013785580166503343,0.3681436657732482,55.762498325447766,0.2
6446,0.00816,0.007234081055764265,0.36715941297340443,155.99371832638602,0.2
7669,0.007587,0.005783748741889074,0.365065655650266,226.81722100118992,0.2
3550,0.00808,0.007235902308665204,0.36335511356538047,154.31233543072926,0.2
9910,0.008026,0.007136136669539273,0.3625801180528242,157.60844914472997,0.2
2258,0.00795,0.0069858787284228325,0.36158796288115364,162.89798349643925,0.2
00899,0.0076,0.006052089526807455,0.360955948978304,207.4620784555479,0.2
4766,0.00915,0.01039792573577831,0.3601728793970908,84.60885819510722,0.2
2038,0.007664,0.006340882059752811,0.35911012418243937,190.6077979196507,0.2
4743,0.00861,0.009016323388551593,0.3586554980304473,105.95587817383404,0.2
6693,0.00811,0.007633184139404638,0.3583254718720317,139.19122588764077,0.2
6550,0.00872,0.009386827052459691,0.35758641050186146,98.96888365147622,0.2
3059,0.00741,0.005764811350279509,0.3567642375784951,222.91490282035957,0.2
2527,0.00809,0.007997439863793341,0.3516547168303391,126.4427616477526,0.2
4583,0.00888,0.01034199663254487,0.3504307637295744,83.02985318100544,0.2
6526,0.00872,0.00991117697072148,0.35005965231863506,88.77401095432388,0.2
8074,0.00956,0.012354572688472362,0.34947105394502564,62.63047231724954,0.2
2375,0.00763,0.007004578003872062,0.34671851148008764,155.4984705284077,0.2
1795,0.00874,0.010222039838481864,0.3466526176630909,83.67573829208806,0.2
6667,0.00849,0.009506047770575355,0.34650695994631553,93.9691402115031,0.2
2726,0.008286,0.008956292703069395,0.3458599610396278,103.2912045572804,0.2
6133,0.006985,0.005264708769988348,0.3446736280613912,251.9995226168549,0.2
00988A,0.00933,0.012126333868234399,0.34397385054105256,63.45377849170147,0.2
3527,0.007557,0.007289577300806337,0.339033584227268,142.2131847400489,0.2
2374,0.007835,0.008126293160546185,0.3388086507941118,118.65213191605282,0.2
2905,0.00788,0.00827968119651343,0.3385426322746036,114.96434397848704,0.2
4938,0.008385,0.009903648859287894,0.33668578597536114,85.48645318331013,0.2
00892,0.007378,0.006991085102010296,0.3354825138230369,150.94800244233198,0.2
3450,0.01134,0.018854071361000698,0.33488676007512197,31.893236263010806,0.2
00993A,0.008606,0.010715579941115421,0.33465926302094956,74.94933988636815,0.2
1605,0.00937,0.013022845976933926,0.3343306562112462,55.2429207699606,0.2
1326,0.00895,0.011808087861472468,0.3338276057360213,64.18431843691668,0.2
4533,0.010506,0.016522717023357822,0.33327318396275024,38.48230559000191,0.2
8069,0.008095,0.00930582697858946,0.3330389706462897,93.47500790910746,0.2
5233,0.01604,0.03321916453728162,0.3325853415043759,14.532668728098589,0.2
5314,0.01044,0.01641024334156349,0.3322805113368626,38.756640890187285,0.2
8038,0.00709,0.00635686845161018,0.33204878481433997,175.49026075046476,0.2
0050,0.006836,0.005596000890087469,0.33190605965112524,218.2943692734583,0.2
1595,0.00747,0.0075647106209145555,0.3310114351376079,130.52332451053582,0.2
3715,0.01259,0.023073984674961183,0.3306326113232154,23.64442833163808,0.2
2317,0.006905,0.0059080822221389525,0.330236029178715,197.80879233452964,0.2
2472,0.007687,0.00830710968457021,0.32979700590344213,111.38718767460512,0.2
7828,0.00801,0.009326105156511695,0.32931142105451783,92.10405621322747,0.2
6752,0.007225,0.006960492588148358,0.3290015737166551,149.12831198533829,0.2
3532,0.0121,0.021832780548651492,0.32851768306168533,25.38488251088214,0.2
8083,0.007362,0.007421455937213109,0.3283625177273551,133.6716043212692,0.2
3548,0.007565,0.008038657963621387,0.32834137690133597,117.06193313552792,0.2
5292,0.01364,0.02663830223321123,0.3276156012671065,19.224033035144565,0.2
1303,0.00921,0.013118944875504798,0.32749021131446115,53.505635838387796,0.2
8438,0.009384,0.013818480491409572,0.3256297734446755,49.14446432952753,0.2
6541,0.006836,0.0059933946980437825,0.32562325428183325,190.3059315180664,0.2
3564,0.00717,0.0070960380291262785,0.3245663702208328,142.42494443837296,0.2
3036,0.008545,0.011460613650232836,0.32292984539021874,65.05674823293694,0.2
6282,0.009735,0.015215860751264885,0.3221853417320727,42.04822793867211,0.2
6538,0.00934,0.014083163291315426,0.32109226952759123,47.083751812497475,0.2
3013,0.00723,0.00755971684850002,0.3204318284180954,126.49059457605512,0.2
4128,0.007328,0.007895089314501816,0.32007009654354257,117.56372767856959,0.2
6244,0.00807,0.01024325699360225,0.3197645777685611,76.93068573794662,0.2
1589,0.00666,0.005835327712348511,0.31967154621877064,195.60223609927016,0.2
00850,0.006588,0.005612802210728194,0.3196063354406795,209.1187329247658,0.2
5439,0.009995,0.016334551683723497,0.31896122008757105,37.45820228309067,0.2
4161,0.00688,0.006576058291530695,0.3189513939109442,159.13485135708996,0.2
2301,0.00745,0.00844890085517755,0.31771654482988837,104.36668606859192,0.2
3443,0.006844,0.006581257060991882,0.3171069634725308,158.00280893117468,0.2
6505,0.00654,0.005803147635342375,0.31429816429188856,194.15279940600146,0.2
00992A,0.00854,0.012163878786670974,0.31428841762679005,57.7000238623632,0.2
4716,0.00648,0.005644379748218438,0.31394358819892304,203.43281420659116,0.2
5483,0.006462,0.005860240342696725,0.30978057116351315,188.16663928009828,0.2
3152,0.007835,0.010471887357843983,0.3076092506816488,71.45137541967945,0.2
6412,0.00631,0.005707756788769047,0.30469303564380973,193.67103109909596,0.2
3305,0.00625,0.0056389643970759995,0.3027513396931386,196.50575336213404,0.2
6641,0.007736,0.01056454865715247,0.30261461520162836,69.31482535690999,0.2
6449,0.00736,0.009322302299442229,0.30254335855201403,84.67319390409965,0.2
2637,0.006668,0.007066102357843674,0.3021870701121915,133.5493128798677,0.2
6451,0.01187,0.02436907752942371,0.30153965080214507,19.990400128894464,0.2
2504,0.00685,0.0077446740123619925,0.3012220041201204,114.2247262582731,0.2
4903,0.00791,0.011303612452029781,0.3007831013072779,61.92047963995953,0.2
6962,0.01115,0.022082291083055875,0.30058944807888305,22.85872637088273,0.2
1336,0.006466,0.006719891984799182,0.2976953969089528,143.18752950458077,0.2
6831,0.01126,0.02282986141109612,0.2976745329767972,21.60577658670462,0.2
00693U,0.00604,0.005332156088727306,0.2970007580667932,212.3905965619593,0.2
00692,0.00603,0.005478328650479026,0.2945082325755158,200.9535964132262,0.2
2365,0.005924,0.005134516805510732,0.2942322833341692,224.71516111643135,0.2
1615,0.006054,0.00559143001472565,0.2940021434265373,193.63828072872496,0.2
2316,0.00641,0.006851622011719359,0.29328218302572323,136.5156898166097,0.2
1101,0.00599,0.005432289982052493,0.2931181337134501,202.95223595693423,0.2
4958,0.00918,0.016361067329689352,0.2926610094167565,34.287232889789806,0.2
2312,0.00629,0.006566697368541924,0.29167357818036227,145.87696857939576,0.2
2408,0.00803,0.012554270397818123,0.2915610656866603,50.97244760476013,0.2
6753,0.00754,0.010869543507378754,0.29152646207265015,63.83283555549723,0.2
2929,0.006382,0.006914101526116644,0.29122747824202333,133.50099858058888,0.2
3360,0.006138,0.006082633109826172,0.2911328897304532,165.8948403710491,0.2
3694,0.005966,0.005587874113779338,0.289791286388543,191.0748818187274,0.2
3455,0.008385,0.014080234362824193,0.28833002118313916,42.29295194535157,0.2
6933,0.00688,0.008896203959534886,0.28798355918123175,86.95351624255893,0.2
8011,0.007553,0.01127980173249873,0.2874108664448945,59.36388789247857,0.2
00664R,0.006195,0.006783318456820456,0.2843950691743799,134.6361518396247,0.2
3615,0.006584,0.008191653099607284,0.28390246491657994,98.12005080811753,0.2
6284,0.005783,0.005519194074923388,0.2818376313207658,189.84884001804124,0.2
4923,0.007744,0.012526350155137951,0.28132445477059803,49.35225722607845,0.2
6914,0.005936,0.006100996345441043,0.28129804148299975,159.46601482182504,0.2
3128,0.007107,0.010266929735319662,0.28126808758743177,67.42046651932391,0.2
00984A,0.006157,0.007170771229000376,0.2777044299958865,119.73796526649363,0.2
009805,0.006042,0.006806459403945352,0.2770958988260497,130.42857161488706,0.2
3691,0.00809,0.014278125889050674,0.2762184380848436,39.66920759779295,0.2
00881,0.006313,0.00787073016163325,0.27604383113226005,101.91263470474163,0.2
6272,0.00575,0.005904200172766808,0.2750044838733474,164.91159193691257,0.2
3051,0.00652,0.008761487931276785,0.27436487335340115,84.92712192586663,0.2
4977,0.01042,0.023288210475309466,0.2721922179258828,19.216245477776667,0.2
8111,0.00767,0.013201009340484226,0.2720241714951382,44.02079403310585,0.2
3552,0.005512,0.005357242405717212,0.27077525722639356,192.06371695856367,0.2
5283,0.005554,0.005660614610990302,0.268830299743139,173.3381978397991,0.2
8374,0.005642,0.00611527178779085,0.26719699905173006,150.86785815566333,0.2
2888,0.006546,0.00953628466692169,0.2667893936133469,71.98117773880125,0.2
3030,0.00818,0.01574063557852579,0.26605536234303917,33.0096052094493,0.2
2883,0.006344,0.008891264035577646,0.26552975779295107,80.24635462808396,0.2
6239,0.00789,0.014741279884137348,0.26524729184637497,36.30280881794011,0.2
2359,0.00602,0.0077069625786755705,0.2650989653195331,101.3445914821041,0.2
00893,0.006332,0.00905405589659209,0.2632569529296993,77.24703582666484,0.2
3095,0.00557,0.0062247552576581095,0.2624038741649557,143.7369325448491,0.2
5521,0.00867,0.018062398892494717,0.2621404519279283,26.565472632855062,0.2
8072,0.006123,0.008391600612311902,0.26174305951964527,86.94517838084847,0.2
00670L,0.0055,0.0060337618311154615,0.2615220948681595,151.09462377999495,0.2
3025,0.00603,0.008069189813088747,0.2614325178221604,92.62582407083028,0.2
3257,0.005386,0.005636278314225851,0.26101375727954573,169.5547319860809,0.2
