Ticker,Date,Pred_5d,Pred_20d,Pred_60d,Uncertainty_5d,Uncertainty_20d,Uncertainty_60d
2379,2026-08-10,-0.036186237,-0.053786334,-0.035646632,0.023844589,0.023487892,0.026006173
2380,2026-08-10,0.0022154998,-0.01584388,-0.02120429,0.023393288,0.061170336,0.065971196
2382,2026-08-10,-0.031978354,-0.10263213,-0.15384947,0.023246663,0.028441278,0.03199568
2383,2026-08-10,0.019138118,0.012061642,-0.043249764,0.018519357,0.02137502,0.033087607
2385,2026-08-10,-0.030371077,-0.15894581,-0.23702422,0.017258335,0.02131851,0.024832655
2387,2026-08-10,0.079573154,0.108773015,0.097437076,0.011779206,0.019306216,0.028262308
2388,2026-08-10,-0.23211314,-0.26035511,-0.2903779,0.06880764,0.07267894,0.06674332
2390,2026-08-10,0.040818963,0.108531035,0.10745905,0.027306654,0.02624043,0.032586627
2392,2026-08-10,-0.006300985,0.05986843,0.100041375,0.02083635,0.019746056,0.0225628
2393,2026-08-10,-0.010500846,0.008467033,0.013159768,0.016129963,0.023970187,0.033086512
2395,2026-08-10,0.011283578,0.005316679,-0.016674306,0.024560723,0.030391911,0.03706202
2397,2026-08-10,0.15308365,0.14457686,0.16026774,0.035226885,0.03501544,0.041586448
2399,2026-08-10,-0.3755879,-0.101630785,-0.049748532,0.0685477,0.11636416,0.118935026
2401,2026-08-10,0.021018619,0.11980354,0.14815864,0.036521968,0.065131746,0.061061118
2402,2026-08-10,-0.0075420532,0.015496846,-0.020262362,0.019107092,0.021598164,0.024623986
2404,2026-08-10,0.018507604,0.015610473,0.0010941013,0.016514761,0.023984835,0.024229726
2405,2026-08-10,0.054153543,0.13616937,0.10384529,0.02022835,0.023198215,0.027918736
2406,2026-08-10,-0.011099617,0.1381664,0.1064202,0.027043087,0.060183425,0.06382988
2408,2026-08-10,-0.062611476,0.010917792,-0.09544425,0.03184918,0.042388026,0.04664534
2409,2026-08-10,-0.1487649,-0.20491785,-0.24898672,0.025710972,0.03522989,0.039294455
2412,2026-08-10,0.0022482767,0.023512814,0.035618354,0.023453882,0.02841484,0.023621973
2413,2026-08-10,-0.040264413,-0.08867576,-0.15575883,0.051009323,0.059613828,0.046628557
2414,2026-08-10,0.1507187,0.2715793,0.32855096,0.025802199,0.034589075,0.037422005
2415,2026-08-10,0.32052281,0.6325758,0.6554025,0.07467172,0.15177885,0.16216846
2417,2026-08-10,-0.10647764,-0.0911907,-0.07252644,0.035210848,0.04132973,0.04594116
2419,2026-08-10,-0.045610406,-0.06620197,-0.15253039,0.022248043,0.03267343,0.035952747
2420,2026-08-10,0.0009911524,0.033191048,0.017370261,0.017084807,0.024035266,0.022829529
2421,2026-08-10,-0.12563547,-0.17032467,-0.18071507,0.022735232,0.025295977,0.03370638
2423,2026-08-10,0.10520587,0.17772777,0.22283134,0.023747109,0.029023252,0.041500792
2424,2026-08-10,0.24889205,0.42453843,0.7147897,0.048918325,0.06762204,0.10059016
2425,2026-08-10,-0.20975414,-0.30759084,-0.19549544,0.04400303,0.0563942,0.04776566
2426,2026-08-10,-0.20111927,-0.15618436,-0.18800354,0.039328605,0.046696726,0.053829324
2427,2026-08-10,-0.0992512,-0.17706846,-0.12363936,0.01934139,0.028981978,0.032514524
2428,2026-08-10,0.059055634,0.10462489,0.093353815,0.04352425,0.0560984,0.054483738
2429,2026-08-10,0.20980428,-0.09555682,-0.23669997,0.12462066,0.11398152,0.1073408
2430,2026-08-10,-0.08372604,-0.13138239,-0.1340337,0.017047115,0.02624251,0.023162834
2431,2026-08-10,0.069755435,0.07015761,0.22711138,0.025570966,0.035607345,0.046570286
2432,2026-08-10,0.13545929,0.22079767,0.22122675,0.019662566,0.026672065,0.03520713
2433,2026-08-10,0.015960636,0.016899148,0.03493495,0.015703825,0.01960639,0.017383618
2434,2026-08-10,-0.31111965,-0.20278339,-0.15501508,0.13254124,0.17964077,0.21587758
2436,2026-08-10,-0.12767568,-0.26629427,-0.29973665,0.038906977,0.058076527,0.06481367
2438,2026-08-10,-0.002708127,-0.073407635,-0.014704171,0.023053568,0.036077626,0.043228094
2439,2026-08-10,-0.022943238,0.015203138,0.00042257897,0.015926622,0.026595201,0.0239181
2440,2026-08-10,0.07950382,0.24804176,0.26757637,0.033018913,0.03881461,0.042730227
2441,2026-08-10,0.12603399,0.115778856,0.06374143,0.032203574,0.03291296,0.03530031
2442,2026-08-10,0.039789382,0.07578943,0.10035404,0.019544348,0.024850944,0.026746368
2444,2026-08-10,-0.031054107,0.04528357,0.16645558,0.029213673,0.047754142,0.04369942
2449,2026-08-10,-0.13002157,-0.17760299,-0.23501928,0.031439945,0.033033196,0.039736796
2450,2026-08-10,0.06455205,0.098178126,0.10947814,0.01688228,0.02594084,0.030005867
2451,2026-08-10,0.03911174,-0.03637386,-0.24616618,0.058841933,0.05790081,0.078455724
2453,2026-08-10,0.047794797,0.09495835,0.07630463,0.017362563,0.02409924,0.023611756
2454,2026-08-10,-0.05170525,-0.07761873,-0.1429176,0.029650869,0.035817195,0.031534605
2455,2026-08-10,-0.04056958,-0.100464605,-0.11374043,0.028577104,0.03642776,0.046922795
2457,2026-08-10,0.02064752,0.09895016,0.039569847,0.021559205,0.029318897,0.028084679
2458,2026-08-10,-0.061349377,-0.06747045,-0.06561212,0.02587324,0.03156174,0.034331795
2459,2026-08-10,0.0784877,0.12427792,0.15297003,0.021017078,0.023727491,0.020699278
2460,2026-08-10,-0.15524222,-0.22388272,-0.26060492,0.041543394,0.041200917,0.049886424
2461,2026-08-10,0.1344204,0.24959509,0.23713689,0.02629955,0.041572597,0.045574274
2462,2026-08-10,0.12944862,0.20499709,0.29457638,0.018856032,0.04238923,0.051776856
2464,2026-08-10,-0.18878575,-0.2983903,-0.37200278,0.056439143,0.053055745,0.05200205
2465,2026-08-10,0.20998065,0.10447968,0.099247694,0.05863599,0.08252344,0.07330057
2466,2026-08-10,-0.18203735,-0.13464636,0.03756616,0.08632996,0.15563627,0.14911287
2467,2026-08-10,-0.08890864,-0.07694122,-0.11989036,0.02329376,0.032152258,0.04821497
2468,2026-08-10,-0.020987825,-0.03122875,-0.019106371,0.02204903,0.033076145,0.030109495
2471,2026-08-10,0.029939068,0.065950245,0.07319913,0.01594839,0.022337371,0.023487814
2472,2026-08-10,0.15986411,0.21016833,0.27662346,0.096713275,0.10401979,0.13535817
2474,2026-08-10,-0.07107208,-0.08028213,-0.099412,0.02239713,0.03189916,0.031751987
2476,2026-08-10,0.0876485,0.1458384,0.052402258,0.025291482,0.03453351,0.051426418
2477,2026-08-10,0.037805628,0.009647557,0.01856914,0.026590373,0.03855059,0.04107643
2478,2026-08-10,0.004314269,0.15132008,0.12576671,0.06850533,0.12332507,0.12360934
2480,2026-08-10,0.09010521,0.15323839,0.14769946,0.014079454,0.020498868,0.023875665
2481,2026-08-10,-0.08024257,-0.11253264,-0.1551632,0.031840555,0.04226327,0.041619528
2482,2026-08-10,-0.10607443,-0.15101907,0.06920864,0.030601896,0.041005313,0.032429203
2483,2026-08-10,0.2376102,0.29945025,1.024987,0.09418727,0.17884599,0.22828212
2484,2026-08-10,-0.15062192,-0.16163673,-0.23437878,0.0438177,0.051159278,0.04944812
2485,2026-08-10,-0.030367898,-0.10335908,-0.14402482,0.034644272,0.03945356,0.05243838
2486,2026-08-10,-0.2813986,-0.3066007,-0.38887966,0.041174613,0.055220928,0.04666136
2488,2026-08-10,0.076506,0.12651862,0.15491065,0.019326515,0.025484508,0.035159726
2489,2026-08-10,0.010308013,-0.0009204333,-0.02725892,0.032554697,0.034609843,0.039365638
2491,2026-08-10,-0.20652345,-0.3749771,-0.27234766,0.090826675,0.095039986,0.08116903
2492,2026-08-10,0.14478956,0.08694072,-0.10617169,0.03556983,0.040104833,0.03863203
2493,2026-08-10,-0.13836536,-0.102867536,-0.20236792,0.031529546,0.04289878,0.051746316
2495,2026-08-10,-0.028732983,0.057694964,0.02574634,0.021130858,0.032135025,0.030449795
2496,2026-08-10,-0.00017286366,-0.012227414,-0.038321383,0.0211004,0.02331531,0.02796138
2497,2026-08-10,0.026053257,0.06306117,0.056948557,0.026823476,0.02985726,0.026592297
2498,2026-08-10,-0.014092835,-0.0526455,-0.111791514,0.02020908,0.023977082,0.031781998
2501,2026-08-10,0.052295502,0.043826945,0.031937543,0.01474502,0.017261928,0.01633723
2504,2026-08-10,-0.008952901,-0.060954787,-0.09899691,0.016536603,0.017577564,0.020407178
2505,2026-08-10,0.061295383,0.13409837,0.20020095,0.019472785,0.024893213,0.032099877
2506,2026-08-10,0.06788139,0.12214358,0.1153866,0.017237103,0.031920914,0.033632897
2509,2026-08-10,-0.026698768,0.021948142,0.06571072,0.020110749,0.023535222,0.02810248
2511,2026-08-10,-0.019499129,-0.041182686,-0.04324011,0.014839885,0.022217724,0.026844474
2514,2026-08-10,-0.074818864,-0.12442398,-0.070843436,0.024798615,0.028382307,0.024123205
2515,2026-08-10,0.04692011,0.0729098,0.061397005,0.0139493765,0.022348698,0.02533114
2516,2026-08-10,-0.009877343,0.018910678,0.055837456,0.022220276,0.03243439,0.037271086
2520,2026-08-10,0.029572152,0.043042954,0.045504935,0.016517743,0.014979573,0.021171577
2524,2026-08-10,-0.04864715,-0.09503567,-0.051900003,0.019154225,0.029221214,0.029245269
2527,2026-08-10,0.0013112483,0.04653343,0.06770921,0.022635538,0.029904762,0.035668384
2528,2026-08-10,0.06871544,0.11634842,0.22553629,0.026508374,0.041546367,0.05627319
2530,2026-08-10,-0.017447643,-0.04144973,-0.12735018,0.022157386,0.032575347,0.044784747
2534,2026-08-10,-0.039170854,-0.08911342,-0.0854346,0.030265206,0.032357275,0.039689578
2535,2026-08-10,0.07887852,0.17136058,0.1643632,0.01166882,0.02160656,0.02063401
2536,2026-08-10,0.02968938,0.08679177,0.039658103,0.026335403,0.035489906,0.03869942
2537,2026-08-10,0.08069405,0.16225809,0.22642583,0.02183086,0.030560045,0.036994833
2538,2026-08-10,-0.0152464425,-0.05322865,-0.028100196,0.016597334,0.026742568,0.02972975
2539,2026-08-10,0.04010389,0.073608,0.16463667,0.018999053,0.034300752,0.049922954
2540,2026-08-10,-0.04834183,-0.16147786,-0.18927114,0.02799237,0.027517818,0.035392124
2542,2026-08-10,0.038931668,0.021422174,0.0032167104,0.019245952,0.022061458,0.026325911
2543,2026-08-10,-0.058781408,-0.037785716,-0.057758156,0.016052093,0.018723933,0.023667403
2545,2026-08-10,-0.04742222,-0.05849421,-0.10624563,0.016841957,0.02345748,0.025420777
2546,2026-08-10,0.03134114,-0.000810764,-0.02493428,0.012950394,0.017735446,0.024099145
2547,2026-08-10,0.034144927,0.046330962,0.047768727,0.01745336,0.019296732,0.027076835
2548,2026-08-10,0.038612023,-0.056287926,-0.084907435,0.029452376,0.032784,0.03575811
2596,2026-08-10,0.05668084,0.08627416,0.1335391,0.027247647,0.031422816,0.037981745
2597,2026-08-10,0.021986878,0.045496836,0.015507094,0.018473485,0.024115995,0.028557012
2601,2026-08-10,-0.1553989,-0.22881056,-0.09903685,0.033296097,0.04071573,0.04006134
2603,2026-08-10,0.09471528,0.076543815,0.06914989,0.019816568,0.022425026,0.027808921
2605,2026-08-10,-0.033011213,-0.08383295,-0.08040994,0.025483998,0.024269909,0.02595077
2606,2026-08-10,-0.039169516,-0.028082361,0.013585432,0.016297668,0.023503093,0.025346559
2607,2026-08-10,0.024706328,0.048752807,0.06325671,0.018780716,0.021771248,0.023942212
2608,2026-08-10,-0.017230896,-0.048009317,-0.052958447,0.013333779,0.018158387,0.021763548
2609,2026-08-10,0.05391758,0.05768471,0.1112222,0.018532852,0.026365975,0.03147306
2610,2026-08-10,0.060554978,0.0065671555,-0.0059753996,0.0168836,0.021899791,0.026224185
2611,2026-08-10,-0.067079864,-0.026902532,0.04277688,0.017167032,0.01986991,0.026573079
2612,2026-08-10,-0.024591055,-0.017453877,-0.026895005,0.011971151,0.019455714,0.01776264
2613,2026-08-10,-0.036468484,-0.05390879,-0.038158044,0.014870309,0.016605424,0.01822649
2614,2026-08-10,-0.052485984,-0.11960353,-0.05558926,0.022683635,0.029389635,0.031955663
2615,2026-08-10,0.03608695,-0.0057052444,-0.00064809056,0.01708771,0.018247705,0.029029615
2616,2026-08-10,-0.09638271,-0.14246811,-0.06518328,0.019783515,0.03237505,0.031544082
2617,2026-08-10,0.0384276,0.068538286,0.08269259,0.012287494,0.015529691,0.019038692
2618,2026-08-10,0.002126214,-0.025307747,0.036715508,0.01871321,0.024870459,0.029985404
2630,2026-08-10,-0.2790229,-0.39955315,-0.37337267,0.06199615,0.07761052,0.06636751
2633,2026-08-10,0.020433089,0.022872547,0.03129913,0.02114375,0.025657339,0.025363956
2634,2026-08-10,-0.13851398,-0.18181986,-0.17299834,0.024504716,0.03452331,0.040704604
2636,2026-08-10,0.054035664,0.057063952,0.066202626,0.012584307,0.018942732,0.02732142
2637,2026-08-10,-0.024378223,-0.01658748,0.031906642,0.012791356,0.01487281,0.02467551
2640,2026-08-10,-0.0034320573,0.021949792,0.01647178,0.014869027,0.018614242,0.018817028
2641,2026-08-10,-0.016894052,-0.00995454,0.009429064,0.018685315,0.024167454,0.021449886
2642,2026-08-10,-0.08215861,-0.17152119,-0.14520216,0.018638968,0.0274884,0.026803266
2643,2026-08-10,-0.0359566,-0.009218872,-0.016786952,0.023631422,0.027909212,0.027786186
2645,2026-08-10,-0.029959146,0.04934481,0.029487366,0.024006205,0.035062514,0.031430814
2646,2026-08-10,-0.081465356,-0.10622837,-0.015570348,0.028898021,0.03479519,0.037105884
2701,2026-08-10,0.0040379767,0.013511453,0.013513195,0.0156056555,0.021773256,0.02789828
2702,2026-08-10,0.089297295,0.109904096,0.15892841,0.014704166,0.021310285,0.023438897
2704,2026-08-10,0.057667915,0.051334795,0.051405065,0.014719333,0.017495658,0.020485178
2705,2026-08-10,-0.00419446,-0.018734308,0.032556996,0.016818887,0.019726757,0.026202634
2706,2026-08-10,-0.062697634,-0.089518435,-0.104890965,0.019546859,0.02577508,0.025287844
2707,2026-08-10,0.0137487445,0.065526225,0.033421576,0.016162645,0.024394054,0.032380547
2712,2026-08-10,-0.03199007,-0.01392311,0.16723718,0.020425413,0.028213372,0.033515412
2718,2026-08-10,-0.06292627,-0.087071165,-0.12546517,0.019439163,0.027945725,0.023943214
2719,2026-08-10,-0.11262789,-0.35282525,-0.29490072,0.06490255,0.071162306,0.06457348
2722,2026-08-10,-0.02754788,-0.027134972,-0.041248042,0.017634984,0.019129978,0.028260704
2723,2026-08-10,-0.038385343,-0.076089524,-0.1050479,0.014933587,0.023774007,0.0295414
2726,2026-08-10,0.05312701,0.0673726,0.18137093,0.020058962,0.022662668,0.036429796
2727,2026-08-10,0.036443036,0.033605266,0.0019598193,0.01582922,0.025871882,0.03008026
2729,2026-08-10,0.011419774,0.013186333,0.03091406,0.014362001,0.019940315,0.023193149
2731,2026-08-10,0.010604048,0.0060295113,-0.024084743,0.015221207,0.016004216,0.022140937
2732,2026-08-10,-0.0061760624,-0.027559161,-0.004642677,0.017942574,0.022093493,0.033130925
2734,2026-08-10,-0.02589852,-0.041448936,0.017387172,0.02523572,0.031634033,0.037692867
2736,2026-08-10,0.009154711,-0.0062937615,0.05548142,0.022117352,0.027254513,0.03624477
2739,2026-08-10,0.07308323,0.099071674,0.13854863,0.015799189,0.019461324,0.022614136
2740,2026-08-10,-0.3490724,-0.7380575,-0.6387309,0.0833576,0.1326266,0.13938133
2743,2026-08-10,-0.021267422,-0.13425337,-0.15390532,0.016966604,0.026621694,0.028842587
2745,2026-08-10,0.012691044,-0.010871108,-0.06453035,0.023166787,0.02579678,0.02473831
2748,2026-08-10,0.005042393,-0.003633436,0.030687993,0.019026214,0.018393066,0.019581318
2751,2026-08-10,0.04633393,0.13915409,0.2351406,0.022149762,0.04509333,0.052139927
2752,2026-08-10,-0.051570594,-0.04922761,-0.03789665,0.014149843,0.018809188,0.02123282
2753,2026-08-10,0.040660035,0.058969412,0.050583348,0.015224026,0.018215952,0.022844318
2754,2026-08-10,-0.024910728,-0.0659757,-0.0645206,0.017733255,0.030167123,0.02796043
2755,2026-08-10,-0.0069411914,-0.014523661,-0.01329917,0.014459199,0.016605975,0.029964648
2756,2026-08-10,-0.18521036,-0.24377862,-0.2551533,0.025826257,0.024089431,0.036595825
2762,2026-08-10,-0.034440134,-0.10668896,-0.07074614,0.019444933,0.027448693,0.02819075
2801,2026-08-10,0.090782,0.1646767,0.2481262,0.021163903,0.03667996,0.053823143
2812,2026-08-10,0.02577559,0.019172918,0.19643484,0.030973954,0.043024976,0.049459506
2816,2026-08-10,0.12726563,0.20771322,0.22066346,0.018633083,0.028954916,0.034993462
2820,2026-08-10,0.026326235,0.036184642,0.029972458,0.011643092,0.016122589,0.017564591
2832,2026-08-10,0.09758105,0.17876978,0.20146115,0.015350157,0.021388294,0.020302106
2834,2026-08-10,0.12160934,0.19118717,0.19878049,0.026516842,0.03315006,0.036218572
2836,2026-08-10,-0.0053020627,0.0007014888,0.0017542891,0.012177806,0.017146109,0.022129865
2838,2026-08-10,0.01807579,0.048879974,0.0151482085,0.012371413,0.014926608,0.018537743
2845,2026-08-10,0.03671241,0.057723425,0.0903063,0.01909304,0.026052773,0.025181526
2849,2026-08-10,0.0412506,0.007936294,0.017996717,0.015899964,0.025657985,0.026575452
2850,2026-08-10,0.09944363,0.103743024,0.11134458,0.015600448,0.019659143,0.024889797
2851,2026-08-10,0.07431657,0.17213625,0.1758342,0.016445283,0.021645155,0.03433656
2852,2026-08-10,0.08334824,0.14928533,0.16041489,0.015347828,0.022594403,0.031111471
2855,2026-08-10,0.15778802,0.13336198,0.124196164,0.021451838,0.025616225,0.031048313
2867,2026-08-10,0.09012114,0.14324924,0.28308257,0.025212642,0.03423083,0.041685186
2880,2026-08-10,0.107248664,0.1491485,0.121816516,0.024024617,0.030882236,0.039119337
2881,2026-08-10,-0.021533955,-0.030960198,0.0024025247,0.013351455,0.01666292,0.021595912
2882,2026-08-10,0.030447971,0.012314905,0.053007953,0.015559819,0.021526607,0.026552133
2883,2026-08-10,0.024013162,0.03940172,0.070995666,0.019167148,0.023440793,0.027426856
2884,2026-08-10,0.044582494,0.03108515,0.029784564,0.022507804,0.023984378,0.025439413
2885,2026-08-10,0.05342562,0.13820979,0.14985296,0.016466524,0.020916892,0.031887777
2886,2026-08-10,0.055194985,0.017752584,-0.04805737,0.017769055,0.017257132,0.025659736
2887,2026-08-10,-0.0073055127,-0.05646496,-0.027794039,0.020489512,0.028121475,0.023059597
2889,2026-08-10,0.026954563,0.058081985,0.074879505,0.014796073,0.017762585,0.02204766
2890,2026-08-10,-0.023673963,-0.026456483,0.010561912,0.0254477,0.02133697,0.034625806
2891,2026-08-10,0.0241015,0.018237233,0.018698117,0.01886577,0.02724429,0.028414654
2892,2026-08-10,0.029569339,-0.051695585,-0.11004831,0.026448773,0.0276014,0.028499408
2897,2026-08-10,0.026666265,0.070723385,0.09343095,0.0153551055,0.019691775,0.027678173
2901,2026-08-10,0.028883422,-0.0056994017,0.030728975,0.015107631,0.021555353,0.026576243
2903,2026-08-10,-0.0021935764,-0.023566592,-0.036317304,0.012930169,0.016905503,0.027011912
2904,2026-08-10,-0.033816393,-0.0858792,-0.058092073,0.0142221805,0.019212162,0.02666721
2905,2026-08-10,0.054644506,0.0048405454,-0.04809773,0.017555127,0.025873883,0.026410827
2906,2026-08-10,0.012247985,0.047123007,0.12302534,0.018699175,0.019146284,0.03176372
2908,2026-08-10,0.0839155,0.117665395,0.14973034,0.017160008,0.019779263,0.024344916
2910,2026-08-10,-0.13300693,-0.12819572,0.06866036,0.039688326,0.07266595,0.0817654
2911,2026-08-10,-0.06771062,-0.03190534,-0.092206545,0.028227359,0.03244122,0.038526822
2912,2026-08-10,-0.048668455,-0.07261922,-0.054352887,0.024819888,0.030908603,0.037148956
2913,2026-08-10,-0.13761021,-0.21163811,-0.196949,0.024398677,0.021138297,0.033948414
2915,2026-08-10,0.06304634,0.036630575,0.00429251,0.011547121,0.016113423,0.019442527
2916,2026-08-10,-0.025431616,-0.042888623,-0.061794568,0.022075616,0.026734432,0.031002637
2923,2026-08-10,-0.08259977,-0.18226977,-0.20046526,0.02215396,0.02812681,0.029678972
2926,2026-08-10,-0.019774023,-0.060991105,-0.017079923,0.02474755,0.028749986,0.025060326
2929,2026-08-10,0.050481632,0.06337725,0.16103366,0.016235027,0.02346481,0.028018959
2937,2026-08-10,0.06526199,0.078021355,0.14137717,0.01592602,0.022921072,0.023911873
2939,2026-08-10,0.0395961,0.028734982,0.20633246,0.027684508,0.025537923,0.030795457
2945,2026-08-10,0.08503453,0.10103572,0.15674897,0.020126412,0.025503708,0.025111577
2947,2026-08-10,-0.057307944,-0.13347705,-0.06378627,0.025715243,0.027010052,0.026223177
2948,2026-08-10,0.03058637,0.10085457,0.24038166,0.032718364,0.041771557,0.0572733
2949,2026-08-10,-0.18728848,-0.2756116,-0.042292945,0.028141553,0.044650696,0.049087357
3002,2026-08-10,0.007846176,0.055512175,0.11606753,0.026546162,0.026723793,0.029683692
3003,2026-08-10,0.25119254,0.5330399,0.5122944,0.08214814,0.12965482,0.14370953
3004,2026-08-10,-0.14924712,-0.19259968,-0.1979602,0.022495,0.030842686,0.030817643
3005,2026-08-10,0.04129273,0.045634355,0.042362444,0.021454455,0.02265802,0.029271308
3006,2026-08-10,-0.30293876,-0.39438444,-0.47197455,0.060247853,0.07712928,0.101868965
3008,2026-08-10,0.060188573,0.09012421,0.08223798,0.019100828,0.026428035,0.03252598
3010,2026-08-10,0.0378617,0.048615407,0.02175641,0.015757687,0.02236788,0.028140854
3011,2026-08-10,0.26724508,0.5562212,0.664799,0.08378725,0.19772756,0.23527047
3013,2026-08-10,-0.017221922,0.09409544,-0.010255424,0.019072056,0.017127655,0.02785004
3014,2026-08-10,-0.005730544,0.03506686,0.008840446,0.017749721,0.022620061,0.030251672
3015,2026-08-10,-0.105093986,-0.11582457,-0.1371746,0.020091219,0.024704449,0.029237859
3016,2026-08-10,-0.23511985,-0.27754357,-0.42102197,0.06444428,0.079672046,0.0919637
3017,2026-08-10,-0.02761207,-0.08022633,-0.07601272,0.022595638,0.029284846,0.026408121
3018,2026-08-10,-0.17708308,-0.28642654,-0.12709302,0.044159748,0.065485574,0.06424599
3019,2026-08-10,-0.06015403,-0.09844884,-0.102838926,0.016480345,0.027313411,0.026468033
3021,2026-08-10,0.27667606,0.30568975,0.26683804,0.0545967,0.06646586,0.062913835
3022,2026-08-10,0.25975123,0.26448542,0.37537003,0.050667804,0.061816476,0.0788037
3023,2026-08-10,-0.008509368,-0.005896732,-0.030293202,0.020384772,0.02082963,0.028788406
3024,2026-08-10,-0.08026221,-0.12944765,-0.06936665,0.020059116,0.026252,0.02364765
3025,2026-08-10,0.048617687,0.057324745,0.024684668,0.02065459,0.022912052,0.02389804
3026,2026-08-10,-0.058269557,-0.043217614,-0.10558527,0.024008716,0.032024536,0.040461335
3027,2026-08-10,0.109684244,0.113288514,0.16090758,0.015634056,0.028298019,0.04078607
3028,2026-08-10,-0.0045139464,0.10737399,0.068342604,0.037040036,0.049146257,0.05825287
3029,2026-08-10,0.047320087,0.056933817,0.039774776,0.016297238,0.022936817,0.022443447
3030,2026-08-10,0.01830722,0.029659387,-0.041204896,0.021219816,0.028711395,0.035457164
3031,2026-08-10,-0.06539945,-0.045853075,0.0077655027,0.015727747,0.03182443,0.032783013
3032,2026-08-10,0.15883268,0.30671206,0.28023607,0.029619057,0.041688297,0.048089914
3033,2026-08-10,-0.07777961,-0.14023104,-0.1928122,0.031645518,0.03949761,0.047303535
3034,2026-08-10,0.0664271,0.077997185,0.0809395,0.024809122,0.024440432,0.027148187
3035,2026-08-10,-0.30431765,-0.37307975,-0.3865412,0.040571064,0.04376758,0.045153115
3036,2026-08-10,-0.025345424,-0.20686309,-0.2710966,0.027304316,0.05173285,0.0449715
3037,2026-08-10,-0.17439839,-0.25797743,-0.24206394,0.03634388,0.043778155,0.053962264
3038,2026-08-10,0.08775299,0.13848667,0.1400292,0.023388023,0.027922776,0.025620034
3040,2026-08-10,-0.12050776,-0.14127225,-0.11522028,0.025401004,0.03250226,0.027778767
3041,2026-08-10,0.07218753,0.040297486,-0.042630363,0.025836231,0.03687942,0.04836857
3042,2026-08-10,-0.22522452,-0.23445337,-0.21094042,0.051436383,0.04811189,0.059544906
3043,2026-08-10,-0.055187408,-0.11323177,-0.062897325,0.028966734,0.037609868,0.033989295
3044,2026-08-10,0.25000396,0.40062988,0.32376987,0.06583004,0.13287602,0.13818662
3045,2026-08-10,0.011808946,0.021903072,0.09038423,0.019180493,0.026986275,0.027614856
3046,2026-08-10,0.07290683,0.1272787,0.18089314,0.016404333,0.028025264,0.031897727
3047,2026-08-10,0.057032116,0.108097345,0.097603336,0.01944536,0.027180826,0.03230483
3048,2026-08-10,-0.13405736,-0.16210781,-0.16060035,0.046805087,0.06890016,0.06717702
3049,2026-08-10,-0.058030233,-0.045462694,-0.0455814,0.026255278,0.03778046,0.040126927
3050,2026-08-10,0.09169063,0.16072886,0.15634803,0.022303201,0.027607724,0.029517377
3051,2026-08-10,-0.06018335,-0.04683322,-0.099689126,0.01733563,0.024477033,0.029683465
3052,2026-08-10,0.05508935,0.09513488,0.14014739,0.020834945,0.026275322,0.030716583
3054,2026-08-10,0.053658914,0.14474589,0.2637035,0.043277737,0.060637448,0.06694256
3055,2026-08-10,-0.3327029,-0.36079413,0.14949006,0.08391067,0.1054055,0.15156408
3056,2026-08-10,-0.02837528,-0.05753596,-0.047660135,0.013866219,0.018831072,0.018372608
3057,2026-08-10,-0.25220865,-0.43169454,-0.44425258,0.03950209,0.042246316,0.0452918
3058,2026-08-10,-0.09005259,-0.14913934,0.0077880532,0.025767125,0.04013748,0.03976469
3059,2026-08-10,-0.03476874,-0.023626247,-0.023568528,0.016896235,0.024848722,0.029768229
3060,2026-08-10,-0.10655479,-0.105563164,-0.14889488,0.0342455,0.049756624,0.052302957
3062,2026-08-10,0.022476073,0.04852643,-0.047328528,0.016641364,0.02953071,0.02917215
3066,2026-08-10,-0.06010374,0.048617553,0.11319988,0.046071064,0.0682917,0.07159032
3071,2026-08-10,0.09854395,0.15788676,0.16324727,0.016734859,0.028545039,0.028061232
3073,2026-08-10,0.041071482,0.10992314,0.17914298,0.02242619,0.029283866,0.030736467
3078,2026-08-10,-0.047089443,-0.07922051,-0.1383113,0.020988597,0.028304828,0.027360395
3081,2026-08-10,-0.023552887,-0.083808914,-0.20221694,0.025507927,0.03297743,0.030233186
3083,2026-08-10,0.050121047,0.033314593,0.07450303,0.01919604,0.025406044,0.02883255
3085,2026-08-10,0.05688243,0.030888945,0.18636785,0.028380604,0.054904003,0.06313681
3086,2026-08-10,0.018867847,-0.022913925,0.2246402,0.036071647,0.05329369,0.057756983
3088,2026-08-10,-0.14773753,-0.3224057,-0.14236619,0.059141543,0.10111442,0.07774502
3090,2026-08-10,0.12627998,0.4772105,0.22017889,0.09113999,0.1670163,0.17231058
3092,2026-08-10,0.18290326,0.17025235,0.029872382,0.023277259,0.028983422,0.032870706
3093,2026-08-10,-0.09574526,-0.15702038,-0.23134705,0.028726965,0.04385526,0.047046423
3094,2026-08-10,0.40065473,0.72347796,0.8322024,0.13273749,0.22097991,0.202297
3095,2026-08-10,-0.016305162,-0.007858412,0.07601805,0.027421841,0.04236037,0.043138318
3105,2026-08-10,-0.16156997,-0.31105503,-0.3723961,0.028635448,0.058258984,0.0659138
3114,2026-08-10,-0.55366224,-0.6037067,-0.10756573,0.09601312,0.14241324,0.102286205
3115,2026-08-10,0.1884968,0.23583642,0.90108246,0.0768056,0.10325761,0.30740854
3118,2026-08-10,0.0824153,0.16062234,0.2320342,0.016074507,0.029563082,0.042247668
